date,mean_temperature,daylength,site,PAR_incident
2000_09_20,14,12.28972222,LUSIGNAN,100
2000_09_21,14,12.235,LUSIGNAN,100
2000_09_22,17,12.18055556,LUSIGNAN,100
2000_09_23,20,12.12611111,LUSIGNAN,100
2000_09_24,17,12.07138889,LUSIGNAN,100
2000_09_25,18,12.01722222,LUSIGNAN,100
2000_09_26,18,11.9625,LUSIGNAN,100
2000_09_27,17,11.90805556,LUSIGNAN,100
2000_09_28,16,11.85361111,LUSIGNAN,100
2000_09_29,15,11.79888889,LUSIGNAN,100
2000_09_30,14,11.74444444,LUSIGNAN,100
2000_10_01,13,11.69,LUSIGNAN,100
2000_10_02,13,11.63583333,LUSIGNAN,100
2000_10_03,18,11.58111111,LUSIGNAN,100
2000_10_04,15,11.52694444,LUSIGNAN,100
2000_10_05,13,11.47277778,LUSIGNAN,100
2000_10_06,11,11.41861111,LUSIGNAN,100
2000_10_07,10,11.36444444,LUSIGNAN,100
2000_10_08,12,11.31027778,LUSIGNAN,100
2000_10_09,11,11.25666667,LUSIGNAN,100
2000_10_10,11,11.20277778,LUSIGNAN,100
2000_10_11,12,11.14888889,LUSIGNAN,100
2000_10_12,11,11.09555556,LUSIGNAN,100
2000_10_13,12,11.04194444,LUSIGNAN,100
2000_10_14,10,10.98861111,LUSIGNAN,100
2000_10_15,10,10.93527778,LUSIGNAN,100
2000_10_16,11,10.88222222,LUSIGNAN,100
2000_10_17,10,10.82944444,LUSIGNAN,100
2000_10_18,12,10.77666667,LUSIGNAN,100
2000_10_19,15,10.72416667,LUSIGNAN,100
2000_10_20,15,10.67166667,LUSIGNAN,100
2000_10_21,15,10.61972222,LUSIGNAN,100
2000_10_22,17,10.5675,LUSIGNAN,100
2000_10_23,15,10.51583333,LUSIGNAN,100
2000_10_24,13,10.46416667,LUSIGNAN,100
2000_10_25,13,10.41305556,LUSIGNAN,100
2000_10_26,12,10.36222222,LUSIGNAN,100
2000_10_27,9,10.31138889,LUSIGNAN,100
2000_10_28,13,10.26111111,LUSIGNAN,100
2000_10_29,12,10.21083333,LUSIGNAN,100
2000_10_30,10,10.16111111,LUSIGNAN,100
2000_10_31,11,10.11194444,LUSIGNAN,100
2000_11_01,10,10.06277778,LUSIGNAN,100
2000_11_02,12,10.01416667,LUSIGNAN,100
2000_11_03,7,9.966111111,LUSIGNAN,100
2000_11_04,9,9.918333333,LUSIGNAN,100
2000_11_05,8,9.870555556,LUSIGNAN,100
2000_11_06,9,9.823888889,LUSIGNAN,100
2000_11_07,9,9.7775,LUSIGNAN,100
2000_11_08,9,9.731388889,LUSIGNAN,100
2000_11_09,8,9.686388889,LUSIGNAN,100
2000_11_10,7,9.641666667,LUSIGNAN,100
2000_11_11,9,9.5975,LUSIGNAN,100
2000_11_12,10,9.553611111,LUSIGNAN,100
2000_11_13,10,9.510555556,LUSIGNAN,100
2000_11_14,8,9.468611111,LUSIGNAN,100
2000_11_15,8,9.426666667,LUSIGNAN,100
2000_11_16,7,9.386111111,LUSIGNAN,100
2000_11_17,6,9.345555556,LUSIGNAN,100
2000_11_18,8,9.306111111,LUSIGNAN,100
2000_11_19,11,9.2675,LUSIGNAN,100
2000_11_20,7,9.229722222,LUSIGNAN,100
2000_11_21,7,9.192777778,LUSIGNAN,100
2000_11_22,11,9.156388889,LUSIGNAN,100
2000_11_23,9,9.121111111,LUSIGNAN,100
2000_11_24,6,9.086666667,LUSIGNAN,100
2000_11_25,10,9.053333333,LUSIGNAN,100
2000_11_26,9,9.020833333,LUSIGNAN,100
2000_11_27,11,8.989166667,LUSIGNAN,100
2000_11_28,13,8.958888889,LUSIGNAN,100
2000_11_29,14,8.929444444,LUSIGNAN,100
2000_11_30,11,8.901111111,LUSIGNAN,100
2000_12_01,12,8.873888889,LUSIGNAN,100
2000_12_02,10,8.848055556,LUSIGNAN,100
2000_12_03,8,8.823055556,LUSIGNAN,100
2000_12_04,9,8.799444444,LUSIGNAN,100
2000_12_05,12,8.776944444,LUSIGNAN,100
2000_12_06,13,8.755555556,LUSIGNAN,100
2000_12_07,14,8.735555556,LUSIGNAN,100
2000_12_08,12,8.716944444,LUSIGNAN,100
2000_12_09,10,8.699444444,LUSIGNAN,100
2000_12_10,11,8.683333333,LUSIGNAN,100
2000_12_11,11,8.668611111,LUSIGNAN,100
2000_12_12,12,8.655,LUSIGNAN,100
2000_12_13,11,8.643055556,LUSIGNAN,100
2000_12_14,9,8.6325,LUSIGNAN,100
2000_12_15,6,8.623055556,LUSIGNAN,100
2000_12_16,4,8.615277778,LUSIGNAN,100
2000_12_17,6,8.608611111,LUSIGNAN,100
2000_12_18,10,8.603333333,LUSIGNAN,100
2000_12_19,10,8.599722222,LUSIGNAN,100
2000_12_20,8,8.5975,LUSIGNAN,100
2000_12_21,8,8.596666667,LUSIGNAN,100
2000_12_22,9,8.5975,LUSIGNAN,100
2000_12_23,8,8.599444444,LUSIGNAN,100
2000_12_24,6,8.602777778,LUSIGNAN,100
2000_12_25,8,8.608055556,LUSIGNAN,100
2000_12_26,8,8.614166667,LUSIGNAN,100
2000_12_27,9,8.621944444,LUSIGNAN,100
2000_12_28,3,8.631111111,LUSIGNAN,100
2000_12_29,3,8.641944444,LUSIGNAN,100
2000_12_30,2,8.653888889,LUSIGNAN,100
2000_12_31,1,8.667222222,LUSIGNAN,100
2001_01_01,6,8.681666667,LUSIGNAN,100
2001_01_02,9,8.6975,LUSIGNAN,100
2001_01_03,7,8.715277778,LUSIGNAN,100
2001_01_04,9,8.733888889,LUSIGNAN,100
2001_01_05,11,8.753611111,LUSIGNAN,100
2001_01_06,8,8.775,LUSIGNAN,100
2001_01_07,7,8.7975,LUSIGNAN,100
2001_01_08,5,8.821388889,LUSIGNAN,100
2001_01_09,3,8.846111111,LUSIGNAN,100
2001_01_10,8,8.871944444,LUSIGNAN,100
2001_01_11,10,8.899166667,LUSIGNAN,100
2001_01_12,10,8.927777778,LUSIGNAN,100
2001_01_13,4,8.957222222,LUSIGNAN,100
2001_01_14,-1,8.987777778,LUSIGNAN,100
2001_01_15,1,9.019444444,LUSIGNAN,100
2001_01_16,3,9.051944444,LUSIGNAN,100
2001_01_17,5,9.085555556,LUSIGNAN,100
2001_01_18,5,9.120277778,LUSIGNAN,100
2001_01_19,7,9.155833333,LUSIGNAN,100
2001_01_20,4,9.192222222,LUSIGNAN,100
2001_01_21,6,9.229444444,LUSIGNAN,100
2001_01_22,7,9.267777778,LUSIGNAN,100
2001_01_23,10,9.306666667,LUSIGNAN,100
2001_01_24,10,9.346666667,LUSIGNAN,100
2001_01_25,8,9.387222222,LUSIGNAN,100
2001_01_26,7,9.428611111,LUSIGNAN,100
2001_01_27,6,9.470555556,LUSIGNAN,100
2001_01_28,5,9.513333333,LUSIGNAN,100
2001_01_29,4,9.556666667,LUSIGNAN,100
2001_01_30,2,9.600833333,LUSIGNAN,100
2001_01_31,7,9.645555556,LUSIGNAN,100
2001_02_01,4,9.690833333,LUSIGNAN,100
2001_02_02,3,9.736666667,LUSIGNAN,100
2001_02_03,8,9.783055556,LUSIGNAN,100
2001_02_04,12,9.830277778,LUSIGNAN,100
2001_02_05,11,9.8775,LUSIGNAN,100
2001_02_06,10,9.925555556,LUSIGNAN,100
2001_02_07,10,9.973611111,LUSIGNAN,100
2001_02_08,9,10.02277778,LUSIGNAN,100
2001_02_09,6,10.07166667,LUSIGNAN,100
2001_02_10,4,10.12166667,LUSIGNAN,100
2001_02_11,12,10.17138889,LUSIGNAN,100
2001_02_12,12,10.22166667,LUSIGNAN,100
2001_02_13,7,10.27277778,LUSIGNAN,100
2001_02_14,6,10.32388889,LUSIGNAN,100
2001_02_15,5,10.37527778,LUSIGNAN,100
2001_02_16,3,10.42666667,LUSIGNAN,100
2001_02_17,4,10.47861111,LUSIGNAN,100
2001_02_18,4,10.53083333,LUSIGNAN,100
2001_02_19,3,10.58333333,LUSIGNAN,100
2001_02_20,3,10.63611111,LUSIGNAN,100
2001_02_21,5,10.68916667,LUSIGNAN,100
2001_02_22,5,10.74222222,LUSIGNAN,100
2001_02_23,7,10.79583333,LUSIGNAN,100
2001_02_24,5,10.84944444,LUSIGNAN,100
2001_02_25,1,10.90305556,LUSIGNAN,100
2001_02_26,1,10.95666667,LUSIGNAN,100
2001_02_27,3,11.01083333,LUSIGNAN,100
2001_02_28,4,11.065,LUSIGNAN,100
2001_03_01,4,11.11944444,LUSIGNAN,100
2001_03_02,2,11.17388889,LUSIGNAN,100
2001_03_03,4,11.22861111,LUSIGNAN,100
2001_03_04,7,11.28305556,LUSIGNAN,100
2001_03_05,8,11.33777778,LUSIGNAN,100
2001_03_06,11,11.3925,LUSIGNAN,100
2001_03_07,13,11.4475,LUSIGNAN,100
2001_03_08,11,11.5025,LUSIGNAN,100
2001_03_09,11,11.5575,LUSIGNAN,100
2001_03_10,12,11.61277778,LUSIGNAN,100
2001_03_11,14,11.66805556,LUSIGNAN,100
2001_03_12,11,11.72305556,LUSIGNAN,100
2001_03_13,8,11.77833333,LUSIGNAN,100
2001_03_14,9,11.83361111,LUSIGNAN,100
2001_03_15,11,11.88888889,LUSIGNAN,100
2001_03_16,10,11.94416667,LUSIGNAN,100
2001_03_17,9,11.99972222,LUSIGNAN,100
2001_03_18,10,12.055,LUSIGNAN,100
2001_03_19,8,12.11027778,LUSIGNAN,100
2001_03_20,12,12.16555556,LUSIGNAN,100
2001_03_21,12,12.22111111,LUSIGNAN,100
2001_03_22,13,12.27638889,LUSIGNAN,100
2001_03_23,12,12.33166667,LUSIGNAN,100
2001_03_24,13,12.38694444,LUSIGNAN,100
2001_03_25,10,12.44222222,LUSIGNAN,100
2001_03_26,9,12.4975,LUSIGNAN,100
2001_03_27,11,12.5525,LUSIGNAN,100
2001_03_28,9,12.60777778,LUSIGNAN,100
2001_03_29,9,12.66277778,LUSIGNAN,100
2001_03_30,8,12.71777778,LUSIGNAN,100
2001_03_31,10,12.77277778,LUSIGNAN,100
2001_04_01,12,12.82777778,LUSIGNAN,100
2001_04_02,16,12.88222222,LUSIGNAN,100
2001_04_03,12,12.93694444,LUSIGNAN,100
2001_04_04,11,12.99138889,LUSIGNAN,100
2001_04_05,9,13.04583333,LUSIGNAN,100
2001_04_06,11,13.10027778,LUSIGNAN,100
2001_04_07,9,13.15444444,LUSIGNAN,100
2001_04_08,10,13.20833333,LUSIGNAN,100
2001_04_09,10,13.2625,LUSIGNAN,100
2001_04_10,11,13.31611111,LUSIGNAN,100
2001_04_11,11,13.36972222,LUSIGNAN,100
2001_04_12,8,13.42305556,LUSIGNAN,100
2001_04_13,8,13.47638889,LUSIGNAN,100
2001_04_14,5,13.52972222,LUSIGNAN,100
2001_04_15,8,13.5825,LUSIGNAN,100
2001_04_16,9,13.63527778,LUSIGNAN,100
2001_04_17,7,13.68805556,LUSIGNAN,100
2001_04_18,6,13.74,LUSIGNAN,100
2001_04_19,5,13.79222222,LUSIGNAN,100
2001_04_20,5,13.84388889,LUSIGNAN,100
2001_04_21,6,13.89555556,LUSIGNAN,100
2001_04_22,6,13.94694444,LUSIGNAN,100
2001_04_23,9,13.99777778,LUSIGNAN,100
2001_04_24,12,14.04861111,LUSIGNAN,100
2001_04_25,10,14.09916667,LUSIGNAN,100
2001_04_26,11,14.14916667,LUSIGNAN,100
2001_04_27,12,14.19888889,LUSIGNAN,100
2001_04_28,10,14.24833333,LUSIGNAN,100
2001_04_29,10,14.29694444,LUSIGNAN,100
2001_04_30,9,14.34583333,LUSIGNAN,100
2001_05_01,11,14.39388889,LUSIGNAN,100
2001_05_02,13,14.44166667,LUSIGNAN,100
2001_05_03,13,14.48916667,LUSIGNAN,100
2001_05_04,10,14.53583333,LUSIGNAN,100
2001_05_05,8,14.58222222,LUSIGNAN,100
2001_05_06,9,14.62805556,LUSIGNAN,100
2001_05_07,10,14.67333333,LUSIGNAN,100
2001_05_08,13,14.71833333,LUSIGNAN,100
2001_05_09,16,14.7625,LUSIGNAN,100
2001_05_10,15,14.80611111,LUSIGNAN,100
2001_05_11,16,14.84916667,LUSIGNAN,100
2001_05_12,18,14.89166667,LUSIGNAN,100
2001_05_13,15,14.93361111,LUSIGNAN,100
2001_05_14,14,14.97444444,LUSIGNAN,100
2001_05_15,14,15.015,LUSIGNAN,100
2001_05_16,13,15.055,LUSIGNAN,100
2001_05_17,13,15.09388889,LUSIGNAN,100
2001_05_18,11,15.13222222,LUSIGNAN,100
2001_05_19,12,15.16972222,LUSIGNAN,100
2001_05_20,14,15.20638889,LUSIGNAN,100
2001_05_21,16,15.24222222,LUSIGNAN,100
2001_05_22,18,15.27722222,LUSIGNAN,100
2001_05_23,17,15.31138889,LUSIGNAN,100
2001_05_24,19,15.34472222,LUSIGNAN,100
2001_05_25,17,15.37722222,LUSIGNAN,100
2001_05_26,16,15.40833333,LUSIGNAN,100
2001_05_27,19,15.43888889,LUSIGNAN,100
2001_05_28,21,15.46833333,LUSIGNAN,100
2001_05_29,23,15.49694444,LUSIGNAN,100
2001_05_30,23,15.52416667,LUSIGNAN,100
2001_05_31,18,15.55055556,LUSIGNAN,100
2001_06_01,15,15.57583333,LUSIGNAN,100
2001_06_02,15,15.6,LUSIGNAN,100
2001_06_03,15,15.62277778,LUSIGNAN,100
2001_06_04,14,15.64472222,LUSIGNAN,100
2001_06_05,15,15.66527778,LUSIGNAN,100
2001_06_06,17,15.685,LUSIGNAN,100
2001_06_07,15,15.70333333,LUSIGNAN,100
2001_06_08,15,15.72027778,LUSIGNAN,100
2001_06_09,15,15.73638889,LUSIGNAN,100
2001_06_10,15,15.75111111,LUSIGNAN,100
2001_06_11,14,15.76444444,LUSIGNAN,100
2001_06_12,15,15.77666667,LUSIGNAN,100
2001_06_13,17,15.7875,LUSIGNAN,100
2001_06_14,16,15.79722222,LUSIGNAN,100
2001_06_15,18,15.80555556,LUSIGNAN,100
2001_06_16,16,15.8125,LUSIGNAN,100
2001_06_17,16,15.81805556,LUSIGNAN,100
2001_06_18,15,15.82277778,LUSIGNAN,100
2001_06_19,15,15.82583333,LUSIGNAN,100
2001_06_20,18,15.82722222,LUSIGNAN,100
2001_06_21,20,15.82777778,LUSIGNAN,100
2001_06_22,22,15.82694444,LUSIGNAN,100
2001_06_23,22,15.82472222,LUSIGNAN,100
2001_06_24,23,15.82111111,LUSIGNAN,100
2001_06_25,26,15.81611111,LUSIGNAN,100
2001_06_26,20,15.81,LUSIGNAN,100
2001_06_27,19,15.80277778,LUSIGNAN,100
2001_06_28,19,15.79361111,LUSIGNAN,100
2001_06_29,21,15.78388889,LUSIGNAN,100
2001_06_30,20,15.77222222,LUSIGNAN,100
2001_07_01,20,15.75972222,LUSIGNAN,100
2001_07_02,23,15.74583333,LUSIGNAN,100
2001_07_03,24,15.73083333,LUSIGNAN,100
2001_07_04,16,15.71444444,LUSIGNAN,100
2001_07_05,19,15.69694444,LUSIGNAN,100
2001_07_06,17,15.67833333,LUSIGNAN,100
2001_07_07,19,15.65833333,LUSIGNAN,100
2001_07_08,18,15.6375,LUSIGNAN,100
2001_07_09,18,15.615,LUSIGNAN,100
2001_07_10,17,15.59194444,LUSIGNAN,100
2001_07_11,18,15.5675,LUSIGNAN,100
2001_07_12,16,15.54194444,LUSIGNAN,100
2001_07_13,18,15.51555556,LUSIGNAN,100
2001_07_14,16,15.48777778,LUSIGNAN,100
2001_07_15,16,15.45944444,LUSIGNAN,100
2001_07_16,15,15.43,LUSIGNAN,100
2001_07_17,16,15.39916667,LUSIGNAN,100
2001_07_18,16,15.36777778,LUSIGNAN,100
2001_07_19,17,15.33555556,LUSIGNAN,100
2001_07_20,15,15.30222222,LUSIGNAN,100
2001_07_21,17,15.26805556,LUSIGNAN,100
2001_07_22,22,15.23305556,LUSIGNAN,100
2001_07_23,21,15.19722222,LUSIGNAN,100
2001_07_24,21,15.16055556,LUSIGNAN,100
2001_07_25,22,15.12305556,LUSIGNAN,100
2001_07_26,24,15.08527778,LUSIGNAN,100
2001_07_27,22,15.04611111,LUSIGNAN,100
2001_07_28,22,15.00666667,LUSIGNAN,100
2001_07_29,24,14.96638889,LUSIGNAN,100
2001_07_30,22,14.92527778,LUSIGNAN,100
2001_07_31,24,14.88361111,LUSIGNAN,100
2001_08_01,24,14.84138889,LUSIGNAN,100
2001_08_02,23,14.79888889,LUSIGNAN,100
2001_08_03,19,14.75555556,LUSIGNAN,100
2001_08_04,18,14.71166667,LUSIGNAN,100
2001_08_05,17,14.66722222,LUSIGNAN,100
2001_08_06,19,14.62222222,LUSIGNAN,100
2001_08_07,19,14.57666667,LUSIGNAN,100
2001_08_08,18,14.53083333,LUSIGNAN,100
2001_08_09,18,14.48444444,LUSIGNAN,100
2001_08_10,15,14.43777778,LUSIGNAN,100
2001_08_11,16,14.39027778,LUSIGNAN,100
2001_08_12,17,14.34277778,LUSIGNAN,100
2001_08_13,20,14.29472222,LUSIGNAN,100
2001_08_14,22,14.24638889,LUSIGNAN,100
2001_08_15,24,14.19777778,LUSIGNAN,100
2001_08_16,19,14.14833333,LUSIGNAN,100
2001_08_17,17,14.09888889,LUSIGNAN,100
2001_08_18,20,14.04916667,LUSIGNAN,100
2001_08_19,18,13.99916667,LUSIGNAN,100
2001_08_20,20,13.94888889,LUSIGNAN,100
2001_08_21,20,13.89805556,LUSIGNAN,100
2001_08_22,21,13.84722222,LUSIGNAN,100
2001_08_23,23,13.79611111,LUSIGNAN,100
2001_08_24,25,13.74472222,LUSIGNAN,100
2001_08_25,25,13.69305556,LUSIGNAN,100
2001_08_26,25,13.64138889,LUSIGNAN,100
2001_08_27,24,13.58916667,LUSIGNAN,100
2001_08_28,23,13.53722222,LUSIGNAN,100
2001_08_29,19,13.48472222,LUSIGNAN,100
2001_08_30,19,13.43194444,LUSIGNAN,100
2001_08_31,17,13.37944444,LUSIGNAN,100
2001_09_01,15,13.32666667,LUSIGNAN,100
2001_09_02,17,13.27361111,LUSIGNAN,100
2001_09_03,16,13.22055556,LUSIGNAN,100
2001_09_04,14,13.16722222,LUSIGNAN,100
2001_09_05,13,13.11388889,LUSIGNAN,100
2001_09_06,14,13.06055556,LUSIGNAN,100
2001_09_07,17,13.00666667,LUSIGNAN,100
2001_09_08,17,12.95305556,LUSIGNAN,100
2001_09_09,15,12.89916667,LUSIGNAN,100
2001_09_10,12,12.84527778,LUSIGNAN,100
2001_09_11,12,12.79138889,LUSIGNAN,100
2001_09_12,14,12.73722222,LUSIGNAN,100
2001_09_13,14,12.68305556,LUSIGNAN,100
2001_09_14,14,12.62888889,LUSIGNAN,100
2001_09_15,11,12.57444444,LUSIGNAN,100
2001_09_16,12,12.52027778,LUSIGNAN,100
2001_09_17,13,12.46583333,LUSIGNAN,100
2001_09_18,10,12.41138889,LUSIGNAN,100
2001_09_19,15,12.35694444,LUSIGNAN,100
2001_09_20,15,12.3025,LUSIGNAN,100
2001_09_21,13,12.24777778,LUSIGNAN,100
2001_09_22,15,12.19333333,LUSIGNAN,100
2001_09_23,14,12.13888889,LUSIGNAN,100
2001_09_24,13,12.08444444,LUSIGNAN,100
2001_09_25,13,12.02972222,LUSIGNAN,100
2001_09_26,15,11.97527778,LUSIGNAN,100
2001_09_27,15,11.92083333,LUSIGNAN,100
2001_09_28,17,11.86638889,LUSIGNAN,100
2001_09_29,17,11.81166667,LUSIGNAN,100
2001_09_30,15,11.75722222,LUSIGNAN,100
2001_10_01,20,11.70277778,LUSIGNAN,100
2001_10_02,21,11.64861111,LUSIGNAN,100
2001_10_03,15,11.59444444,LUSIGNAN,100
2001_10_04,14,11.53972222,LUSIGNAN,100
2001_10_05,15,11.48583333,LUSIGNAN,100
2001_10_06,17,11.43166667,LUSIGNAN,100
2001_10_07,16,11.3775,LUSIGNAN,100
2001_10_08,14,11.32333333,LUSIGNAN,100
2001_10_09,14,11.26944444,LUSIGNAN,100
2001_10_10,13,11.21583333,LUSIGNAN,100
2001_10_11,14,11.16166667,LUSIGNAN,100
2001_10_12,19,11.10833333,LUSIGNAN,100
2001_10_13,18,11.05472222,LUSIGNAN,100
2001_10_14,18,11.00111111,LUSIGNAN,100
2001_10_15,17,10.94805556,LUSIGNAN,100
2001_10_16,15,10.895,LUSIGNAN,100
2001_10_17,16,10.84166667,LUSIGNAN,100
2001_10_18,17,10.78916667,LUSIGNAN,100
2001_10_19,16,10.73638889,LUSIGNAN,100
2001_10_20,15,10.68388889,LUSIGNAN,100
2001_10_21,13,10.63166667,LUSIGNAN,100
2001_10_22,15,10.57972222,LUSIGNAN,100
2001_10_23,15,10.52777778,LUSIGNAN,100
2001_10_24,14,10.47638889,LUSIGNAN,100
2001_10_25,12,10.425,LUSIGNAN,100
2001_10_26,11,10.37416667,LUSIGNAN,100
2001_10_27,15,10.32333333,LUSIGNAN,100
2001_10_28,14,10.27277778,LUSIGNAN,100
2001_10_29,13,10.22277778,LUSIGNAN,100
2001_10_30,16,10.17277778,LUSIGNAN,100
2001_10_31,13,10.12361111,LUSIGNAN,100
2001_11_01,8,10.07444444,LUSIGNAN,100
2001_11_02,9,10.02555556,LUSIGNAN,100
2001_11_03,9,9.977222222,LUSIGNAN,100
2001_11_04,6,9.929444444,LUSIGNAN,100
2001_11_05,8,9.881944444,LUSIGNAN,100
2001_11_06,7,9.835,LUSIGNAN,100
2001_11_07,12,9.788611111,LUSIGNAN,100
2001_11_08,9,9.7425,LUSIGNAN,100
2001_11_09,4,9.696944444,LUSIGNAN,100
2001_11_10,3,9.6525,LUSIGNAN,100
2001_11_11,2,9.607777778,LUSIGNAN,100
2001_11_12,6,9.563888889,LUSIGNAN,100
2001_11_13,9,9.520833333,LUSIGNAN,100
2001_11_14,5,9.478333333,LUSIGNAN,100
2001_11_15,3,9.436666667,LUSIGNAN,100
2001_11_16,2,9.395277778,LUSIGNAN,100
2001_11_17,4,9.355,LUSIGNAN,100
2001_11_18,2,9.315555556,LUSIGNAN,100
2001_11_19,2,9.276388889,LUSIGNAN,100
2001_11_20,3,9.238333333,LUSIGNAN,100
2001_11_21,1,9.201111111,LUSIGNAN,100
2001_11_22,2,9.164722222,LUSIGNAN,100
2001_11_23,5,9.129166667,LUSIGNAN,100
2001_11_24,3,9.094444444,LUSIGNAN,100
2001_11_25,7,9.061111111,LUSIGNAN,100
2001_11_26,8,9.028333333,LUSIGNAN,100
2001_11_27,4,8.996666667,LUSIGNAN,100
2001_11_28,9,8.965833333,LUSIGNAN,100
2001_11_29,9,8.936388889,LUSIGNAN,100
2001_11_30,12,8.908055556,LUSIGNAN,100
2001_12_01,11,8.880555556,LUSIGNAN,100
2001_12_02,11,8.854166667,LUSIGNAN,100
2001_12_03,8,8.828888889,LUSIGNAN,100
2001_12_04,9,8.804722222,LUSIGNAN,100
2001_12_05,11,8.781944444,LUSIGNAN,100
2001_12_06,9,8.760555556,LUSIGNAN,100
2001_12_07,6,8.740277778,LUSIGNAN,100
2001_12_08,2,8.721111111,LUSIGNAN,100
2001_12_09,1,8.703333333,LUSIGNAN,100
2001_12_10,-1,8.686944444,LUSIGNAN,100
2001_12_11,2,8.671944444,LUSIGNAN,100
2001_12_12,0,8.658333333,LUSIGNAN,100
2001_12_13,3,8.645833333,LUSIGNAN,100
2001_12_14,-4,8.634722222,LUSIGNAN,100
2001_12_15,-6,8.625,LUSIGNAN,100
2001_12_16,-4,8.616666667,LUSIGNAN,100
2001_12_17,-1,8.61,LUSIGNAN,100
2001_12_18,-3,8.604444444,LUSIGNAN,100
2001_12_19,-1,8.600555556,LUSIGNAN,100
2001_12_20,-2,8.597777778,LUSIGNAN,100
2001_12_21,-4,8.596666667,LUSIGNAN,100
2001_12_22,-1,8.596944444,LUSIGNAN,100
2001_12_23,-4,8.598888889,LUSIGNAN,100
2001_12_24,-4,8.601944444,LUSIGNAN,100
2001_12_25,2,8.606388889,LUSIGNAN,100
2001_12_26,2,8.6125,LUSIGNAN,100
2001_12_27,3,8.619722222,LUSIGNAN,100
2001_12_28,8,8.628611111,LUSIGNAN,100
2001_12_29,10,8.638888889,LUSIGNAN,100
2001_12_30,2,8.650555556,LUSIGNAN,100
2001_12_31,0,8.663611111,LUSIGNAN,100
2002_01_01,0,8.677777778,LUSIGNAN,100
2002_01_02,1,8.693611111,LUSIGNAN,100
2002_01_03,4,8.710555556,LUSIGNAN,100
2002_01_04,4,8.729166667,LUSIGNAN,100
2002_01_05,5,8.748888889,LUSIGNAN,100
2002_01_06,2,8.769444444,LUSIGNAN,100
2002_01_07,-1,8.791944444,LUSIGNAN,100
2002_01_08,3,8.815277778,LUSIGNAN,100
2002_01_09,5,8.84,LUSIGNAN,100
2002_01_10,6,8.865555556,LUSIGNAN,100
2002_01_11,7,8.8925,LUSIGNAN,100
2002_01_12,8,8.920555556,LUSIGNAN,100
2002_01_13,8,8.949722222,LUSIGNAN,100
2002_01_14,8,8.98,LUSIGNAN,100
2002_01_15,7,9.011666667,LUSIGNAN,100
2002_01_16,4,9.043888889,LUSIGNAN,100
2002_01_17,4,9.077222222,LUSIGNAN,100
2002_01_18,5,9.111666667,LUSIGNAN,100
2002_01_19,5,9.146944444,LUSIGNAN,100
2002_01_20,6,9.183333333,LUSIGNAN,100
2002_01_21,7,9.220277778,LUSIGNAN,100
2002_01_22,9,9.258333333,LUSIGNAN,100
2002_01_23,8,9.297222222,LUSIGNAN,100
2002_01_24,9,9.336666667,LUSIGNAN,100
2002_01_25,8,9.377222222,LUSIGNAN,100
2002_01_26,11,9.418333333,LUSIGNAN,100
2002_01_27,11,9.46,LUSIGNAN,100
2002_01_28,11,9.502777778,LUSIGNAN,100
2002_01_29,8,9.546111111,LUSIGNAN,100
2002_01_30,8,9.59,LUSIGNAN,100
2002_01_31,9,9.634722222,LUSIGNAN,100
2002_02_01,11,9.679444444,LUSIGNAN,100
2002_02_02,12,9.725277778,LUSIGNAN,100
2002_02_03,12,9.771666667,LUSIGNAN,100
2002_02_04,9,9.818333333,LUSIGNAN,100
2002_02_05,10,9.865833333,LUSIGNAN,100
2002_02_06,8,9.913611111,LUSIGNAN,100
2002_02_07,4,9.961666667,LUSIGNAN,100
2002_02_08,8,10.01055556,LUSIGNAN,100
2002_02_09,11,10.05972222,LUSIGNAN,100
2002_02_10,9,10.10916667,LUSIGNAN,100
2002_02_11,10,10.15916667,LUSIGNAN,100
2002_02_12,12,10.20972222,LUSIGNAN,100
2002_02_13,10,10.26027778,LUSIGNAN,100
2002_02_14,4,10.31111111,LUSIGNAN,100
2002_02_15,2,10.3625,LUSIGNAN,100
2002_02_16,2,10.41416667,LUSIGNAN,100
2002_02_17,3,10.46611111,LUSIGNAN,100
2002_02_18,3,10.51833333,LUSIGNAN,100
2002_02_19,4,10.57055556,LUSIGNAN,100
2002_02_20,8,10.62333333,LUSIGNAN,100
2002_02_21,5,10.67638889,LUSIGNAN,100
2002_02_22,6,10.72944444,LUSIGNAN,100
2002_02_23,8,10.7825,LUSIGNAN,100
2002_02_24,7,10.83611111,LUSIGNAN,100
2002_02_25,10,10.89,LUSIGNAN,100
2002_02_26,10,10.94388889,LUSIGNAN,100
2002_02_27,10,10.99777778,LUSIGNAN,100
2002_02_28,7,11.05166667,LUSIGNAN,100
2002_03_01,4,11.10611111,LUSIGNAN,100
2002_03_02,6,11.16055556,LUSIGNAN,100
2002_03_03,5,11.21472222,LUSIGNAN,100
2002_03_04,5,11.26972222,LUSIGNAN,100
2002_03_05,5,11.32416667,LUSIGNAN,100
2002_03_06,5,11.37916667,LUSIGNAN,100
2002_03_07,10,11.43388889,LUSIGNAN,100
2002_03_08,9,11.48916667,LUSIGNAN,100
2002_03_09,8,11.54416667,LUSIGNAN,100
2002_03_10,6,11.59916667,LUSIGNAN,100
2002_03_11,7,11.65444444,LUSIGNAN,100
2002_03_12,10,11.70972222,LUSIGNAN,100
2002_03_13,15,11.76472222,LUSIGNAN,100
